AÇI;PWM
1.6202488396967516;1000
3.135838004837691;1000
4.608685586321878;1000
6.062494381729076;1000
7.482147714733218;1000
8.891141201537422;1000
10.279321595913194;1000
11.636740219246075;1000
12.97037390966251;1000
14.288595071005776;1000
15.56966437342874;1000
16.821622999491556;1000
18.052950856579894;1000
19.264031755301186;1000
20.447190075226608;1000
21.603617512774182;1000
22.74302599521956;1000
23.85511488412616;1000
24.936581328670762;1000
26.000659033572326;1000
27.053184046520826;1000
28.0777005452641;1000
29.07866394896205;1000
30.054265210479382;1000
31.022551158973272;1000
31.970238166579012;1000
32.9040446397621;1000
33.817712192043544;1000
34.70818806785116;1000
35.5817448295357;1000
36.427371252286406;1000
37.25805818021421;1000
38.08795807962168;1000
38.889840159724905;1000
39.68293711590804;1000
40.47999758512393;1000
41.22939331640409;1000
41.96943331853895;1000
42.702695620381604;1000
43.41200892542376;1000
44.11071903244835;1000
43.76447334658174;1000
43.51843243460859;1000
43.262089406803966;1000
43.22009651222043;1000
43.204260347590754;1000
43.200616978758404;1000
43.09641843849657;1000
43.2650131199434;1000
43.37654700913697;1000
43.08586573412587;1000
43.2787047767533;1000
43.016978349684635;1000
42.87725904774196;1000
42.93836662203098;1000
42.834874836520875;1000
42.81575186009298;1000
42.96096321776883;1000
42.91727092805843;1000
43.032680039152744;1000
43.07469705481954;1000
43.24840207767603;1000
43.02415192784304;1000
42.72640806892346;1000
42.62836221665909;1000
42.499456657784236;1000
42.41672458653392;1000
42.23921935307971;1000
42.12815677482354;1000
42.02334821004137;1000
41.88723107139031;1000
41.714829099288664;1000
41.85862983620884;1000
42.23008715189231;1000
42.38222710471334;1000
42.35813936334511;1000
42.29549377391666;1000
42.349124042215756;1000
42.38881630971103;1000
42.29716073680289;1000
42.116930174448335;1000
42.07297040934276;1000
42.2654115445272;1000
42.82749400895129;1000
42.67665988587421;1000
42.69669530714621;1000
42.70861957462913;1000
42.6871733000917;1000
43.38231098432183;1000
44.085893026143395;1000
44.74545369994194;1000
45.422685863804375;1000
46.08014928817108;1000
46.726442493785314;1000
47.35632790045158;1000
47.98287892078951;1000
48.60905367685747;1000
49.199654265577436;1000
49.7734934269826;1000
50.34860866491628;1000
50.91118959038825;1000
51.457702538800255;1000
51.999359522410636;1000
52.531400475966684;1000
53.05045877220714;1000
53.54777825564333;1000
54.049083871627666;1000
54.54169439493477;1000
55.00912670045789;1000
55.49306981216082;1000
55.94402648863799;1000
56.38702518080613;1000
56.83319303544954;1000
57.266678551920776;1000
57.676173871234454;1000
58.06596416146679;1000
58.47798535434776;1000
58.86691145663271;1000
59.26479539472308;1000
59.664914044070024;1000
60.03753154351715;1000
60.39228275835084;1000
60.75832999467234;1000
61.12725077643348;1000
61.4667215220222;1000
61.82315017944023;1000
62.155495674374905;1000
62.47487751071997;1000
62.79136369386891;1000
63.10140240447595;1000
63.40502272837311;1000
63.70882409495845;1000
63.996466339693896;1000
64.28761920417313;1000
64.57113711923421;1000
64.85195536025883;1000
65.12569880530708;1000
65.3979486793864;1000
65.65291511802417;1000
65.90534188499296;1000
66.16036020160425;1000
66.4116377856591;1000
66.64411429764834;1000
66.84297879867508;1000
67.04990802291745;1000
67.32755559576076;1000
67.52374672154247;1000
67.68605041576018;1000
67.97665895657201;1000
68.26328962778378;1000
68.48136469389466;1000
68.64284490586778;1000
68.77435715342581;1000
68.9970960714115;1000
69.26625609755312;1000
69.395628063781;1000
69.6536098318983;1000
69.8342630006841;1000
69.90826245405947;1000
70.1799840320158;1000
70.24281814022099;1000
70.26768060347864;1000
70.39755987149549;1000
70.5021290640804;1000
70.66622695209753;1000
70.73884201884404;1000
70.94732228283037;1000
71.04376342768734;1000
71.22259325023694;1000
71.07825579811804;1000
71.24136664152847;1000
71.4499280747819;1000
71.60248159017569;1000
71.79323881326191;1000
71.55518846282894;1000
71.7197203201656;1000
71.72229805197979;1000
71.88379756481652;1000
71.91911536234193;1000
72.02223351661972;1000
72.28722583221844;1000
72.07854564640239;1000
72.34066761187145;1000
72.42153936167396;1000
72.6521224267477;1000
72.7641906776668;1000
72.85485278763997;1000
72.95532088229245;1000
73.06590509233746;1000
72.77512736804862;1000
72.90814989788456;1000
73.14177548747135;1000
73.11248293562251;1000
73.06394026230717;1000
73.18297947352275;1000
73.07078582559471;1000
73.1617774645692;1000
73.0534677614508;1000
73.16271732896088;1000
73.2766446931555;1000
73.229508384453;1000
72.9955001671653;1000
73.11017187884163;1000
73.0174363649435;1000
72.93825846145782;1000
73.1483183633977;1000
73.16036614527437;1000
73.00713607348011;1000
73.22955133341834;1000
73.19824439711692;1000
73.25777344191947;1000
73.18541412397012;1000
73.08493216292284;1000
72.92499560300686;1000
72.76091759462803;1000
72.8671170261245;1000
73.02985370033633;1000
72.99125292677653;1000
73.21512085496411;1000
73.23136081936207;1000
73.34582567115696;1000
73.574799488451;1000
73.80873608243415;1000
73.99543173757122;1000
73.9292811712845;1000
74.09208094843339;1000
74.22879837882405;1000
74.25884264989078;1000
74.35626953566381;1000
74.42036765579337;1000
74.29651809225469;1000
73.95374249335266;1000
74.11703471836158;1000
74.28275263951149;1000
74.33849706520417;1000
74.50651745942922;1000
74.50592946508696;1000
74.37898749212968;1000
74.18875392314598;1000
74.02977273968413;1000
74.18913353121812;1000
74.30429384277687;1000
74.08046842257049;1000
73.92814457271639;1000
74.04172630472127;1000
74.1710113419212;1000
74.33823312159478;1000
74.03555439384674;1000
73.92764437771305;1000
74.16741016464104;1000
74.22372404124157;1000
74.24004705604357;1000
74.35397130351808;1000
74.19447705945143;1000
74.25914191836097;1000
74.3265572109397;1000
74.36693579869603;1000
74.4250805175992;1000
74.43304811375349;1000
74.55023484276965;1000
74.66535059846267;1000
74.78824907310707;1000
74.91070941628355;1000
75.03743434432265;1000
74.99320421916144;1000
75.10648135119563;1000
75.0076089345393;1000
75.05788012596973;1000
74.98481635452379;1000
75.07137156494483;1000
75.22782130092158;1000
75.14127161457766;1000
75.03886034863068;1000
74.97497990457265;1000
74.97659786854423;1000
74.92138344493571;1000
75.11684174219334;1000
75.23851004424694;1000
75.29628290169292;1000
75.48200847072098;1000
75.68114993481709;1000
75.51042614295761;1000
75.29580487645052;1000
75.30672827097457;1000
75.24555112254394;1000
75.10898427850444;1000
75.03759230113673;1000
75.02081824432955;1000
74.8654143647012;1000
74.97196635475889;1000
74.92033222419269;1000
75.03445732588571;1000
75.15875206951503;1000
74.96944206813225;1000
74.9051657758323;1000
75.06461472066263;1000
75.13659965740261;1000
75.20074389721518;1000
75.27593244958888;1000
75.26371041150752;1000
75.27859840466961;1000
75.17500354456705;1000
75.30970553929814;1000
75.44412825839899;1000
75.49989875939949;1000
75.43778404503314;1000
75.52039094986553;1000
75.7001260348702;1000
75.46700123259532;1000
75.3335714968833;1000
75.44457433393767;1000
75.4547229506195;1000
75.58664289903153;1000
75.41600488582627;1000
75.51500232118498;1000
75.63528828425099;1000
75.71906421314493;1000
75.5286176981114;1000
75.36971918481757;1000
75.55010691670309;1000
75.588946201084;1000
75.53960478029848;1000
75.63890551942967;1000
75.81841052315806;1000
75.941119161478;1000
75.6054436673138;1000
75.65189818135231;1000
75.67812070842558;1000
75.84652404017301;1000
75.7513137429976;1000
75.75554556091762;1000
75.49915115334971;1000
75.55377995689416;1000
75.70298859976944;1000
75.5617597666226;1000
75.69429699002913;1000
75.75574213183289;1000
75.65643916309087;1000
75.5731108833704;1000
75.60241976827353;1000
75.365067083276;1000
75.43746754322112;1000
75.39931266694641;1000
75.30660122251638;1000
74.84509531416413;1000
74.7599967892528;1000
74.52128487963596;1000
74.19566888072852;1000
74.38796507449709;1000
74.44913468745355;1000
74.61133857396638;1000
74.66972690217854;1000
74.6154282595443;1000
74.77164929748278;1000
74.70898312812687;1000
74.45474256915624;1000
74.66964734943538;1000
74.74791872665085;1000
74.75405138391504;1000
74.63978686372104;1000
74.7505507899314;1000
74.67560447032085;1000
74.57785649590363;1000
74.56404206352454;1000
74.55961669494711;1000
74.53869942885802;1000
74.69263504854268;1000
74.79701503270995;1000
74.9593503927987;1000
74.83777659783182;1000
74.94428906676531;1000
75.00322473358443;1000
74.77900569204851;1000
74.72933742463869;1000
74.68724117389245;1000
74.73120846742741;1000
74.73198411417232;1000
74.61248525683442;1000
74.68507314697547;1000
74.80716678863236;1000
74.7351991515593;1000
74.83254847898083;1000
74.69941533733505;1000
74.81073991601212;1000
74.97262235051578;1000
74.80600846842742;1000
74.77229791629063;1000
74.94895085531698;1000
75.03164732733472;1000
74.9900861854542;1000
74.89890863697597;1000
74.74293128684698;1000
74.53871982725146;1000
74.49778176746428;1000
74.46568948315698;1000
74.5597127187845;1000
74.31564561955659;1000
74.49389810061926;1000
74.46874167872171;1000
74.56192246061546;1000
74.53580642727906;1000
74.47423526306741;1000
74.63579836966056;1000
74.44877471822426;1000
74.53292232787578;1000
74.48824774808641;1000
74.5154584410995;1000
74.51933491630368;1000
74.40381361060584;1000
74.23377333298137;1000
