AÇI;PWM
6.008875353571108;1575
1.529522385269737;1575
4.954566946919557;1575
-2.9167249686483046;1600
-1.7257869372212742;1600
-5.545954718328023;1600
-2.8627801978411096;1600
-4.381732904886767;1600
-6.171388636266797;1600
-6.123485646786211;1600
-4.452853248217789;1600
-7.484081680221914;1600
-7.519234278851694;1600
-10.210849131977684;1625
-11.780210198605868;1625
-12.627955602336788;1625
-12.95282080837549;1625
-10.800677057525395;1625
-10.19889898027139;1625
-9.06541919968406;1625
-8.72205837324585;1625
-9.804931343458994;1625
-4.898760566103571;1625
-5.299093644516674;1650
-6.334966921467413;1650
-4.351678908707921;1650
-3.363261386111857;1650
-7.5937327497650475;1650
-6.885729471707914;1650
-7.1863074948600945;1650
-8.111977389021558;1650
-7.679477603662589;1650
-7.414933602247437;1650
-11.747446457419036;1675
-18.280240398748877;1675
-16.82075111924691;1675
-17.674794671818102;1675
-17.961818598564353;1675
-20.50582412233871;1675
-15.67118505859716;1675
-17.84682133602392;1675
-15.358298218540847;1675
-17.54135324271671;1675
