AÇI;PWM
22.421359999775564;975
32.968748641703314;975
35.32800212865428;975
37.265796526704044;975
38.98754350761099;975
42.70469247822081;975
50.44502836156692;975
54.44686616093905;975
55.958320622379695;975
60.645254812472146;975
63.25253325627212;975
64.24139872004957;975
66.99877015097269;975
68.25203514003755;975
68.41988448550578;975
69.97957143985631;975
70.57164192812972;975
71.74987289158528;975
72.07528810115832;975
72.88220508639347;975
73.02168579590455;975
73.66152281879894;975
73.66878639821809;975
74.17541129623363;975
74.09532133871238;975
74.48497599971816;975
74.40594746865396;975
74.7597089700862;975
74.72547325519832;975
74.30707436970657;975
74.7037467182167;975
74.66683940007762;975
74.2690796890498;975
74.72258325563556;975
74.71429654803195;975
74.42995556408687;975
74.80970159911203;975
74.8195554189739;975
74.49972073516003;975
74.88507304945256;975
74.85771409357645;975
74.36395647660815;975
74.68932770750156;975
74.54047552446592;975
74.75874583441376;975
74.7350085586339;975
74.28329327191281;975
74.71498390224998;975
74.69528517474961;975
74.36203119277818;975
74.75551569503445;975
74.76712631317193;975
74.51984841469276;975
74.89790460764496;975
74.88492840775591;975
74.60039549843191;975
74.9588548361352;975
74.99843298549784;975
74.73068273719113;975
75.07621505436497;975
75.04755566047493;975
74.73911168786816;975
75.11766155609004;975
75.06930652066248;975
74.72422673816274;975
75.06726051515992;975
75.08868324330753;975
74.7685983314073;975
75.09288869590729;975
75.00315632816677;975
74.56015873677579;975
74.88373729570978;975
74.86558711620528;975
74.42757318586965;975
74.77694983726857;975
74.8450251140029;975
74.49477874799426;975
74.87692074701185;975
74.84893621478756;975
74.37930358888819;975
74.76841352712191;975
74.74581556866858;975
74.30923817430869;975
74.77604856841057;975
74.68129514428739;975
74.24065514986684;975
74.66552534830414;975
74.6577377947762;975
74.21039632258281;975
74.67685671616127;975
74.65708238988772;975
74.24349875869652;975
74.67055919231312;975
74.67608710072733;975
74.42028600426227;975
74.8133318687212;975
74.82729234901787;975
74.4971643642273;1000
74.6905307397635;1000
74.5033533270051;1000
73.96313305687184;1000
74.65351676111568;1000
75.04624108867907;1000
72.86435067865705;1000
72.60738917393681;1000
73.17907873687372;1000
74.09666992176116;1000
74.45958430764522;1000
74.14095683592025;1000
73.81660785239573;1000
73.92452011862952;1000
73.90966095786005;1000
73.9044405816527;1000
73.68586123208753;1000
73.38177436206405;1000
73.48713065697882;1000
73.7882763203297;1000
